regulatoryGene	targetGene	weight
AT1G68130	AT3G28960	0.0207969346854752
AT1G20640	AT4G10250	0.0207968808661772
AT1G26590	AT5G45570	0.0207954950211197
AT4G34680	AT3G13850	0.020794477479792
AT1G63910	AT4G22780	0.0207923932174209
AT5G03720	AT3G13470	0.0207901726945218
AT4G28140	AT1G72610	0.0207883281953232
AT5G56960	AT3G29300	0.020787733587873
AT2G43500	AT1G62440	0.0207870861587876
AT4G28140	AT5G09870	0.0207870187514609
AT5G07580	AT1G68520	0.0207865935794187
AT2G25000	AT3G20600	0.0207841390365271
AT5G62430	AT5G23380	0.0207838679207586
AT2G34140	AT5G01830	0.0207834450258286
AT2G40340	ATMG00630	0.0207825441444857
AT3G29035	AT3G48790	0.020782193086122
AT1G18330	AT4G02980	0.0207818083358103
AT2G40340	AT2G24681	0.0207796288058271
AT3G15510	AT5G03090	0.0207794132784545
AT4G34680	AT4G01670	0.020778675961773
AT2G28550	AT3G21560	0.0207786737358892
AT5G41315	AT3G05980	0.0207780368653364
AT3G47600	AT2G36970	0.0207764050141724
AT5G48250	AT5G25830	0.0207761743880171
AT2G38340	AT1G04570	0.0207752410414329
AT5G67300	AT1G54050	0.0207750085936798
AT2G25000	AT1G65790	0.0207743766702285
AT4G11660	AT3G27290	0.0207738590115277
AT4G00940	AT2G36220	0.0207734829263776
AT5G07580	AT1G24530	0.0207733065726954
AT2G41940	AT1G66390	0.0207725946590045
AT3G48920	AT5G39020	0.0207725422383483
AT3G09230	AT5G03700	0.0207725202571082
AT3G15030	AT1G68320	0.0207706507085672
AT3G51910	AT4G11660	0.0207705008074943
AT2G16720	AT2G36830	0.020769655124112
AT4G18390	AT1G12064	0.0207691419388015
AT4G36920	AT1G16390	0.0207687486586551
AT3G28920	AT5G01840	0.0207683407542712
AT3G21880	AT1G26360	0.0207661452430176
AT4G34410	AT3G60940	0.0207652675438537
AT4G16610	AT1G70800	0.0207616170398326
AT4G11660	AT1G22190	0.0207615907575742
AT1G13600	AT1G58170	0.0207605374160951
AT3G63350	AT3G46080	0.0207593832334262
AT3G61630	AT5G54130	0.0207591989758747
AT5G22570	AT1G22640	0.0207577916563193
AT4G36990	AT3G50420	0.0207563085294693
AT2G02080	AT2G32540	0.0207550325145904
AT1G51140	AT1G18810	0.0207545043390206
AT1G71030	ATCG00490	0.0207542874148704
AT1G78080	AT3G48240	0.0207542431157474
AT5G10280	AT5G13210	0.0207538534522927
AT5G67300	AT1G03070	0.0207521718827362
AT5G61420	AT4G00550	0.0207509588235704
AT5G05090	AT2G38185	0.0207507825740752
AT4G34680	AT4G26770	0.020749499089736
AT4G38340	AT4G33880	0.0207494648724486
AT1G49560	AT3G62950	0.0207487782855932
AT3G54320	AT1G12710	0.0207486608044476
AT1G68520	AT2G36320	0.0207476038264178
AT3G28857	AT5G06280	0.0207475418162827
AT2G02080	AT4G00050	0.0207456651333923
AT5G18300	AT1G30060	0.0207451131551002
AT1G02230	AT1G38065	0.0207434362273535
AT5G56860	AT3G47860	0.0207434103393419
AT1G27730	AT3G23920	0.0207432426063516
AT3G46080	AT5G52760	0.0207397057797508
AT1G22190	AT1G56600	0.0207391357858909
AT5G14000	AT5G64490	0.0207387326133267
AT2G26150	AT2G45350	0.0207384599006129
AT4G18390	AT2G23110	0.0207377296198895
AT3G15030	AT3G10985	0.020737029476706
AT5G51190	AT2G25090	0.0207365308996319
AT5G51190	AT3G61190	0.0207322801550066
AT1G24625	AT2G38195	0.0207318937983902
AT1G78600	AT1G68300	0.0207302617255064
AT4G01550	AT5G16600	0.0207288976362979
AT5G51790	AT5G06380	0.0207282539408491
AT2G28550	AT1G16390	0.0207277897997258
AT4G00050	AT5G20790	0.0207270871651406
AT1G01250	AT4G18700	0.0207270871312932
AT4G01550	AT3G26170	0.0207242813765602
AT1G20640	AT3G58490	0.0207240040997748
AT3G15030	AT1G77000	0.020723978852868
AT3G10800	AT5G59720	0.0207237972352877
AT2G46270	AT5G38750	0.0207227944817847
AT2G25900	AT5G11290	0.0207209177095041
AT2G40200	AT5G23270	0.0207208836612912
AT3G16870	AT4G22350	0.020720277366387
AT2G46310	AT1G63380	0.0207194352519419
AT1G78600	AT4G17970	0.0207189793671253
AT3G54990	AT3G13840	0.0207186299029695
AT5G15830	AT5G64950	0.0207183493538877
AT4G34680	AT4G23271	0.0207169774740465
AT1G78600	AT5G25140	0.0207157225322627
AT1G21340	AT5G57630	0.0207155345616463
AT2G20880	AT5G15150	0.0207142410094514
AT2G28550	AT1G06000	0.0207130771432703
AT3G46090	AT1G27730	0.0207105746610826
AT1G33760	AT5G49920	0.0207096663904074
AT2G24680	AT2G26140	0.02070820580619
AT5G55020	AT2G46480	0.0207079816106504
AT5G16600	AT5G22060	0.0207071350926262
AT5G16600	AT5G62430	0.0207040656082054
AT3G15030	AT4G34150	0.0207035936098631
AT5G04410	AT1G22190	0.0207035309644234
AT5G46830	AT5G35110	0.0207015982175287
AT1G17460	AT3G06260	0.0207007648053236
AT5G10280	AT3G07340	0.0207001410515458
AT1G20640	AT1G21940	0.020700042649553
AT3G13840	AT5G24200	0.0206993076362446
AT3G10800	AT5G07330	0.020698757493533
AT5G57150	AT5G65610	0.0206955539139606
AT1G18330	AT3G15340	0.0206949081638143
AT3G51910	AT1G68300	0.0206917960887296
AT3G15030	AT4G27970	0.0206913639897546
AT1G73410	AT1G47610	0.0206912671152934
AT5G05410	AT1G52560	0.0206897259538655
AT3G47600	AT3G05390	0.0206872405182996
AT3G07340	AT3G12160	0.0206859734136142
AT2G42300	AT1G51140	0.0206858876222519
AT5G07700	AT2G40530	0.020683881449121
AT5G13180	AT1G05420	0.0206827527768607
AT1G56170	AT1G62740	0.0206817891541769
AT2G42400	AT5G57123	0.0206806294323505
AT1G56170	AT2G41160	0.0206790446444301
AT5G16600	AT1G62900	0.0206766844113341
AT4G05170	AT5G48940	0.0206761219150792
AT1G68520	AT1G37130	0.0206754790409578
AT3G10500	AT5G66210	0.0206750532587899
AT2G28550	AT2G29740	0.020674663700695
AT5G14000	AT2G37710	0.0206739014029513
AT4G01120	AT3G22100	0.0206730556549181
AT1G13600	AT2G17950	0.020672686784766
AT1G27730	AT3G44110	0.0206724497949004
AT5G15150	AT5G59990	0.0206719611246182
AT3G16870	AT3G09230	0.0206708382527315
AT5G16600	AT4G30490	0.0206694482556813
AT4G16610	AT5G25830	0.0206676088847606
AT1G75390	ATCG01130	0.0206655320601847
AT2G46310	AT3G23110	0.0206650540327549
AT1G22190	AT4G12400	0.0206645213985003
AT5G17300	AT1G51340	0.0206639868451262
AT5G41315	AT5G03930	0.020663793833017
AT3G09230	AT4G37890	0.0206633395283058
AT2G46870	AT1G72600	0.0206629533149453
AT2G40750	AT2G25200	0.0206623831093988
AT5G05410	AT1G01940	0.0206614724752779
AT3G10000	AT3G47660	0.0206596220736914
AT3G09230	AT4G01735	0.0206579570515952
AT4G00940	AT1G68300	0.0206571737540637
AT1G49560	AT3G21880	0.0206564719306892
AT1G54160	AT3G60250	0.0206562127778888
AT3G15030	AT3G07150	0.0206556913068983
AT4G34410	AT3G23240	0.0206549171762346
AT3G46090	AT3G28210	0.0206540738283048
AT1G14920	AT3G25010	0.0206537078506394
AT5G04410	AT1G76080	0.0206536772848905
AT5G43170	AT1G13530	0.0206531213080245
AT5G61590	AT2G17550	0.0206528102472649
AT2G45160	AT1G66350	0.0206527608424591
AT1G17460	AT4G08550	0.0206515254351722
AT4G01720	AT3G53150	0.0206503294344035
AT2G26150	AT5G53680	0.0206487705445456
AT5G57150	AT1G67856	0.0206485077618663
AT5G05090	AT5G12900	0.0206482949376484
AT3G46090	AT5G02020	0.0206466417887061
AT4G36240	AT3G53260	0.0206463014062026
AT3G16870	AT3G49950	0.0206455482344597
AT1G03840	AT1G56650	0.0206451243008479
AT2G38470	AT2G23810	0.0206441643551184
AT2G31070	AT5G06790	0.0206424725081632
AT1G68880	AT5G05282	0.0206422731886393
AT1G54160	AT4G00550	0.0206420369455023
AT1G16640	AT1G14205	0.0206418289269693
AT5G43650	AT1G50190	0.0206413103047975
AT2G40750	AT2G46940	0.0206407754264432
AT1G27730	AT4G33930	0.0206385795942292
AT2G21320	AT4G13130	0.0206364014215778
AT3G46080	AT3G28560	0.0206341713842085
AT5G04410	AT5G37670	0.0206340592281805
AT2G26150	AT3G53230	0.0206335922158341
AT3G28910	AT2G34830	0.0206330796161742
AT4G01550	AT1G56600	0.0206322770521037
AT5G48250	ATMG00810	0.0206317979044725
AT5G57150	AT1G13520	0.0206317194547926
AT5G04410	AT1G66500	0.020631161956717
AT2G46270	AT3G27500	0.0206297474695397
AT3G28857	AT4G19645	0.0206284105105003
AT2G31070	AT3G18370	0.0206278406582836
AT2G30424	AT1G04010	0.0206274883309509
AT5G03150	AT1G49840	0.0206258750664225
AT5G61590	AT3G09480	0.0206257763875654
AT1G18710	AT3G57110	0.0206247225273567
AT3G47620	AT5G01075	0.0206238591887414
AT1G78080	AT2G19890	0.0206229631749597
AT5G15830	AT4G28790	0.0206220415220618
AT2G40750	AT5G19470	0.0206219550983091
AT1G27730	AT1G32928	0.0206196634752522
AT1G76890	AT2G17230	0.0206188704758712
AT5G56860	AT1G79180	0.0206175366003124
AT1G51140	AT4G04630	0.0206172167921933
AT3G10500	AT5G10150	0.020617028240283
AT4G01550	AT1G65980	0.020617017588253
AT5G59820	AT3G26170	0.0206148306294115
AT5G10970	AT3G02840	0.0206132426196596
AT5G03680	AT4G19460	0.0206117184267121
AT5G10970	AT2G39650	0.0206113699899697
AT5G07580	AT5G40210	0.0206107280788825
AT1G03970	AT5G46200	0.0206106052101942
AT2G42200	AT4G31370	0.020610437164526
AT3G07340	AT1G20030	0.0206092904031396
AT4G17810	AT5G61590	0.0206090954121571
AT3G62610	AT2G17442	0.0206083966965476
AT4G05170	AT3G11390	0.0206081174082821
AT5G62020	AT5G04340	0.0206076922830685
AT3G07340	AT4G05170	0.0206075888106688
AT2G42300	AT4G30500	0.0206050763581839
AT1G27045	AT5G04950	0.020605045456712
AT4G01120	AT3G16870	0.0206044980821362
AT2G42300	AT3G29590	0.0206028131546484
AT1G57560	AT3G57950	0.0206024017370136
AT2G02080	AT2G45850	0.0206016927976649
AT3G47600	AT1G13650	0.02060136313396
AT4G17810	AT5G47560	0.0206008455633681
AT2G46310	AT3G49950	0.0206008015153086
AT5G60130	AT1G75050	0.0205999473631919
AT2G42300	AT2G22830	0.0205971245282246
AT1G71030	AT1G61230	0.0205969565510297
AT5G04340	AT4G16820	0.0205963785314557
AT2G21320	AT1G32350	0.0205961370631072
AT2G20880	AT1G44608	0.0205959864074124
AT3G11260	AT3G49950	0.0205959594198125
AT3G10500	AT5G21280	0.0205956947804778
AT5G61590	AT3G14225	0.02059551272097
AT1G20640	AT5G52640	0.0205947214570838
AT5G04410	AT4G22670	0.0205927781927315
AT5G61590	AT1G07280	0.0205918361396091
AT1G14920	AT2G22090	0.0205910604691523
AT1G20640	AT4G25810	0.0205905643374901
AT5G61420	AT3G61880	0.0205900822942479
AT1G49560	AT2G25900	0.0205896540475682
AT4G00150	AT3G49160	0.0205861930556075
AT2G26150	AT4G10250	0.0205859739372683
AT3G61950	AT1G16640	0.0205855976402021
AT1G49560	AT1G19400	0.0205854261290502
AT1G01060	AT1G52240	0.0205851791660578
AT5G04410	AT5G07330	0.0205845724979063
AT2G26150	AT5G64510	0.020584412903043
AT4G34680	AT5G09876	0.0205843438073584
AT1G56010	AT1G31370	0.0205841287503444
AT5G51190	AT4G29780	0.0205836426720008
AT2G38470	AT5G45790	0.0205830489276938
AT2G42300	AT1G28670	0.0205812753066909
AT5G05410	AT1G11710	0.0205812560490361
AT4G11660	AT1G17870	0.0205808101358528
AT1G27730	AT1G67920	0.0205805937160311
AT5G04410	AT2G18510	0.0205805418980195
AT2G45160	AT4G00150	0.0205793253682169
AT2G17950	AT2G03560	0.0205783931329381
AT5G62020	AT1G66500	0.0205753772044822
AT3G58120	AT5G54585	0.0205742421372335
AT1G03840	AT4G26540	0.020571781071912
AT1G27730	AT2G41160	0.0205717598832877
AT4G30080	AT2G07779	0.0205714521444496
AT1G54830	AT4G15670	0.0205713206671475
AT4G00150	AT1G33350	0.0205691183830513
AT2G40340	AT2G07698	0.0205674278572035
AT4G34680	AT1G70630	0.0205652688948943
AT5G03150	AT1G66550	0.020563100381778
AT5G61600	AT3G63060	0.0205630020924261
AT1G19510	AT2G41230	0.0205619636100501
AT5G67300	AT1G52530	0.0205616922655869
AT1G50640	AT5G15050	0.0205616676362726
AT2G26150	AT1G11100	0.020561497967837
AT4G18390	AT3G50420	0.0205590609049872
AT3G10800	AT1G53540	0.0205573324041678
AT4G36540	AT5G65610	0.0205569755853648
AT1G03840	AT2G21880	0.0205568648890326
AT4G01550	AT2G46240	0.020556853449463
AT3G01140	AT5G08070	0.0205562489109442
AT4G11660	AT3G17611	0.020555657480619
AT3G16870	AT5G35960	0.0205555081982447
AT1G56170	AT1G78310	0.0205554538480264
AT5G05410	AT4G25200	0.0205553805227597
AT1G18710	AT1G35230	0.0205549845065373
AT3G51910	AT3G14620	0.0205549473159483
AT1G14600	AT5G15150	0.0205535238475152
AT2G40750	AT5G39000	0.0205530193597681
AT2G40750	AT5G07580	0.0205528495544777
AT1G63910	AT3G13760	0.0205527078320049
AT1G49560	AT1G12740	0.0205519322633259
AT1G20640	AT1G34575	0.0205513323149831
AT1G35560	AT2G40435	0.0205511124714555
AT4G01720	ATCG01130	0.0205503709742272
AT3G10800	AT3G48520	0.0205495490152109
AT1G77850	AT5G51105	0.0205490845326514
AT2G38470	AT5G42050	0.0205488414879987
AT2G34830	AT1G73410	0.0205485128662709
AT2G02080	AT5G05880	0.0205474210501385
AT3G51910	AT1G66080	0.0205467493236407
AT5G46590	AT3G57130	0.0205437128440318
AT4G34610	AT1G72100	0.0205407726730316
AT5G17300	AT1G55980	0.0205406710308744
AT2G02080	AT5G13210	0.0205405103711139
AT2G02080	AT5G38020	0.02054044281838
AT2G24680	AT3G08700	0.0205398393314806
AT4G30080	AT2G24840	0.0205389464384198
AT4G01720	AT4G23550	0.0205388207794305
AT5G05410	AT2G26140	0.0205379063072562
AT2G31070	AT4G37080	0.0205354322194374
AT3G46080	AT1G52343	0.0205338290162096
AT5G04410	AT2G47180	0.0205337409897924
AT1G66140	AT1G79120	0.0205330896614302
AT1G66550	AT1G78520	0.02053307668717
AT5G17300	AT2G19890	0.0205316870539453
AT3G10800	AT3G43250	0.0205309500573992
AT5G39860	AT1G31370	0.0205303973385734
AT1G54160	AT3G62780	0.0205300594974536
AT3G15500	AT1G76650	0.0205297730201824
AT1G55580	AT3G52270	0.0205292397409878
AT5G24590	AT3G53230	0.0205276167136319
AT3G13850	AT3G56600	0.0205270512415931
AT3G10800	AT3G16040	0.0205266622464336
AT3G47600	AT3G47160	0.0205266599847554
AT3G02990	AT4G15070	0.0205256472746054
AT5G04340	AT1G62740	0.0205251479288958
AT4G36240	AT4G14760	0.0205241954228436
AT2G24696	AT3G06895	0.0205237045710153
AT5G05090	AT1G75730	0.0205203606440557
AT5G67300	AT4G21320	0.020520021649479
AT1G30650	AT5G25160	0.0205197088592395
AT5G43170	ATMG00680	0.0205185594268681
AT5G67300	AT3G09640	0.0205180206403115
AT5G67300	AT1G77000	0.0205176936417501
AT5G62020	AT1G55300	0.0205168848251095
AT3G62610	AT2G30670	0.0205164636412716
AT3G25730	AT1G18710	0.0205158881069766
AT1G01720	AT5G23270	0.0205154295994536
AT2G38470	AT2G43018	0.0205141002444771
AT2G41940	AT5G60130	0.0205127364344796
AT4G36060	AT3G23230	0.0205123662494131
AT5G67300	AT2G25090	0.0205121003762872
AT5G39860	AT5G37400	0.0205115273024081
AT2G42300	AT1G58460	0.020511022903311
AT2G38470	AT4G27280	0.0205093890913278
AT3G47620	AT1G15210	0.0205082340920426
AT2G22200	AT3G05320	0.0205075157546059
AT4G00940	AT5G47830	0.0205067857722022
AT5G07580	AT2G25930	0.0205052795967159
AT1G66550	AT5G05280	0.0205049431372671
AT1G20640	AT2G46240	0.020502613803797
AT5G67300	AT5G59720	0.0205010665313435
AT4G00940	AT5G47060	0.0205006605148447
AT3G54220	AT3G09162	0.0205003385685352
AT5G17300	AT3G45840	0.020498518436676
AT2G34830	AT1G17060	0.0204973197571507
AT3G10800	AT5G24210	0.020496790225926
AT4G01550	AT4G11660	0.020496079485429
AT1G63910	AT5G39865	0.0204960422212317
AT5G07580	AT4G35290	0.0204956678556738
AT1G68520	AT3G47600	0.0204956309089347
AT5G15830	AT5G40645	0.0204941801219415
AT1G03840	AT1G52565	0.0204938844491328
AT5G05410	AT3G10020	0.0204932381906257
AT1G18330	AT5G41761	0.0204931792374825
AT5G05090	AT1G52855	0.0204931367537547
AT4G28140	AT5G42100	0.0204924072827251
AT2G42300	AT5G13210	0.0204923175183944
AT3G47600	AT1G49490	0.0204920301484326
AT1G57560	AT1G20065	0.020491167350785
AT3G23240	AT1G13520	0.0204900910864753
AT1G18710	AT4G01335	0.0204898570910947
AT1G03840	AT2G32610	0.0204892960189381
AT1G35560	AT5G05280	0.0204891864323437
AT2G25900	AT3G20660	0.0204889177373864
AT4G30080	AT1G31370	0.0204883022547344
AT5G05410	AT3G43250	0.0204879925096186
AT1G27730	AT5G18340	0.0204873521721739
AT3G62610	AT1G04010	0.020487054085404
AT5G67300	AT5G49920	0.0204856295169603
AT3G47600	AT1G10110	0.0204849931574198
AT5G59340	AT2G25200	0.0204845085849305
AT5G05090	AT3G54320	0.0204821913789204
AT4G17810	AT5G15480	0.0204811993942357
AT2G02080	AT4G24510	0.0204800455234875
AT2G31070	AT3G09162	0.0204789722475905
AT4G00050	AT1G10020	0.0204768884297747
AT1G63910	AT5G27780	0.0204768276060874
AT1G35560	AT5G10800	0.0204760214548198
AT2G25000	AT2G14560	0.020475488604788
AT4G01500	AT5G60780	0.0204752634650317
AT4G00940	AT1G21410	0.020475156482556
AT1G63910	AT4G33390	0.0204744040911541
AT5G17300	AT3G29810	0.0204727466163263
AT5G59340	AT1G13650	0.0204726065745903
AT5G62020	AT4G29905	0.0204718321105376
AT4G01550	AT4G15410	0.0204710444090323
AT1G51140	AT3G24750	0.0204705800434568
AT3G28920	AT5G19040	0.0204702784974202
AT3G47600	AT1G77680	0.0204701875075173
AT3G23240	AT4G29880	0.020469282287616
AT5G67300	AT1G78310	0.0204683988347838
AT5G25830	AT5G01180	0.0204682792740595
AT1G78600	AT2G36980	0.0204654286994042
AT3G16280	AT5G02890	0.0204650087759716
AT1G66350	AT2G17060	0.020464900775224
AT5G04340	AT1G07135	0.0204640563905067
AT4G17810	AT4G05170	0.0204637805154669
AT4G17810	AT1G23110	0.0204632514738022
AT2G41940	AT3G09032	0.0204628921430452
AT4G11660	AT2G24680	0.0204619551902352
AT1G03970	AT2G46310	0.0204596553479487
AT3G63350	AT3G08690	0.0204593784547236
AT1G68520	AT1G19510	0.0204587017796751
AT1G01720	AT4G14819	0.0204586572474542
AT5G07580	AT1G10020	0.0204569653450629
AT2G46310	AT3G28910	0.020455568303851
AT5G46590	AT3G10985	0.0204555372503154
AT5G04340	AT1G18330	0.0204540407049908
AT4G27410	AT2G20150	0.0204538562093955
AT2G34830	AT5G52860	0.0204534324970555
AT1G21340	AT5G39760	0.020452208403174
AT4G31615	AT2G39510	0.0204483868054109
AT3G14020	AT1G16390	0.0204477816959258
AT3G49530	AT5G65030	0.0204471858864514
AT1G16640	AT5G37960	0.0204470214256733
AT5G43650	AT5G26150	0.0204466962875951
AT5G04410	AT1G02090	0.0204455601026716
AT2G41835	AT2G31865	0.0204450453894655
AT3G54220	AT4G31875	0.0204441452689755
AT1G22985	AT4G29780	0.020439581789718
AT4G18390	AT1G63730	0.020439565653936
AT2G26150	AT1G12060	0.0204380254766215
AT4G17810	AT2G25200	0.020437603615485
AT1G16490	AT3G08590	0.02043599640755
AT1G66350	AT3G23955	0.0204345457481264
AT1G71030	AT1G03170	0.0204338593510477
AT1G56170	AT5G64401	0.0204333058000955
AT2G25000	AT4G23140	0.0204305643197517
AT3G10470	AT1G61230	0.0204304646913657
AT3G10500	AT1G34060	0.0204296780006222
AT1G22985	AT1G07135	0.0204278900273789
AT5G24590	AT3G46080	0.0204276262339089
AT4G36990	AT5G52640	0.0204267107552013
AT5G10280	AT1G80480	0.0204255718676129
AT4G11660	AT1G77000	0.0204252740355345
AT4G01550	AT5G60610	0.0204241489168757
AT3G55980	AT3G05800	0.0204239787797362
AT5G67300	AT3G23637	0.0204238649783639
AT2G26150	AT1G07500	0.0204236311375303
AT1G20640	AT2G27580	0.0204236244020279
AT5G04340	AT5G18340	0.0204214062156818
AT5G57150	AT4G20990	0.0204192372687739
AT3G15030	AT5G58070	0.0204181094422585
AT5G64750	AT3G46130	0.0204168724469667
AT1G50640	AT1G05340	0.02041510397337
AT2G26150	AT5G41761	0.0204147014588204
AT1G77850	AT2G44130	0.0204143198877333
AT4G01550	AT1G02090	0.0204136719719228
AT2G02080	AT5G54585	0.0204117208945839
AT1G71030	AT3G12160	0.0204115758351541
AT4G01120	AT2G37950	0.0204096742788371
AT2G45160	AT1G15550	0.020407515086119
AT3G13840	AT1G22600	0.0204074659746936
AT4G37780	AT3G50400	0.0204065621191752
AT4G11660	AT1G20640	0.0204049048624634
AT5G49330	ATMG01220	0.0204047926749654
AT2G25000	AT3G57950	0.0204044825886077
AT1G13300	AT5G54060	0.0204035086917822
AT4G38340	AT2G38490	0.0204032273563639
AT1G56170	AT5G48570	0.0204031197607788
AT4G01460	AT1G01590	0.0204022212578914
AT1G03840	AT2G40095	0.020401545260695
AT2G40140	AT3G60710	0.0204013765494966
AT5G13180	AT5G04980	0.0204005150624358
AT1G50640	AT3G26490	0.0204004124253518
AT2G44840	AT1G05420	0.0203998413808723
AT5G10570	AT4G22620	0.0203986265983075
AT1G76890	AT1G11960	0.020397836571922
AT4G34680	AT4G38060	0.0203972187057095
AT5G39760	AT5G09805	0.0203969273463176
AT5G39760	AT1G32880	0.020396209735911
AT1G20640	AT4G27670	0.0203938977992399
AT2G32460	AT2G21320	0.0203937086431248
AT5G04340	AT1G19530	0.0203923565883953
AT1G78600	AT5G09930	0.0203913695951577
AT1G63910	AT3G27500	0.0203896556548957
AT3G22100	AT5G04380	0.0203889700986355
AT2G30424	AT4G33970	0.0203887842944828
AT5G15150	AT1G66020	0.0203885630828886
AT5G16600	AT5G58070	0.0203853052392002
AT4G05170	AT4G12050	0.0203850139751555
AT4G36990	AT5G10550	0.0203849866531114
AT5G59820	AT5G60760	0.0203843611759187
AT4G00940	AT3G08690	0.0203836572784477
AT5G67300	AT1G33760	0.0203830598345119
AT5G13080	AT1G45145	0.0203818270578105
AT5G67300	AT5G25450	0.0203800596743733
AT3G48920	AT1G02405	0.0203786084551938
AT3G47600	AT4G33120	0.0203772947955166
AT5G62020	AT4G37860	0.0203766856311313
AT3G46090	AT1G72900	0.0203747914950967
AT5G49330	AT4G30490	0.0203741761358044
AT3G54220	AT3G49160	0.0203732701038283
AT3G63350	AT2G24680	0.0203716455871814
AT2G25000	AT5G41570	0.020371006410196
AT2G26150	AT1G15550	0.0203706801397771
AT5G62020	AT1G78390	0.0203706447658713
AT3G63350	AT3G08700	0.0203704130567278
AT4G01120	AT3G13850	0.0203680205506582
AT4G36990	AT4G25810	0.020367960815085
AT5G53660	AT4G33930	0.0203655064072568
AT3G10800	AT3G08690	0.0203654759218565
AT3G15510	AT5G24880	0.0203652979546047
AT3G28857	AT4G02040	0.0203648751342818
AT4G22950	AT5G39865	0.0203646441085612
AT1G63910	AT1G66390	0.0203644707717451
AT5G04340	AT4G25200	0.0203644379803903
AT3G28910	AT5G40720	0.0203640206618349
AT3G62610	AT3G10500	0.0203633466689775
AT2G38250	AT5G56960	0.020362852997904
AT5G39860	AT5G55050	0.0203627230904334
AT4G16610	AT2G39510	0.0203622734312243
AT2G25000	AT2G44390	0.0203618755761428
AT4G30080	AT3G29791	0.0203607669214233
AT5G62020	AT1G11100	0.0203601733761753
AT5G62020	AT5G13200	0.0203596551038597
AT5G03150	AT5G15770	0.020356385415179
AT4G00050	AT1G53633	0.0203557497709726
AT1G56170	AT2G43018	0.0203545993438921
AT5G57150	AT1G66550	0.02035430529651
AT5G04340	AT1G33760	0.0203532205526923
AT3G55980	AT1G69840	0.0203519504309174
AT1G71030	AT5G14730	0.0203505575931589
AT1G75390	AT3G27025	0.0203505365583274
AT4G23550	AT5G59990	0.020350273263627
AT3G47600	AT5G59480	0.0203494024793033
AT3G10470	AT3G19320	0.0203492519609577
AT5G59340	AT5G04230	0.0203485935962487
AT1G21340	AT1G17060	0.0203469657889178
AT3G46090	AT2G17680	0.0203469375611679
AT5G15830	AT4G14650	0.0203467176680561
AT3G58120	AT5G05880	0.0203465681606911
AT1G42990	AT2G31865	0.0203464093181066
AT3G23230	AT5G09876	0.020345192758877
AT2G42300	AT3G43800	0.0203433843448076
AT3G46090	AT1G55550	0.0203424153552387
AT3G63350	AT4G14270	0.0203421691219379
AT1G56010	AT1G78400	0.0203417117549151
AT3G07340	AT1G51805	0.0203393674808579
AT4G05170	AT2G41780	0.0203384852846931
AT3G15030	ATMG01030	0.0203383681583496
AT2G18120	AT3G12955	0.020338352365409
AT4G16750	AT1G17700	0.0203377640610939
AT3G54220	AT4G35320	0.0203373875621874
AT4G01550	AT1G03070	0.0203371712405843
AT2G30424	AT4G35060	0.0203368626657412
AT2G45160	AT1G24405	0.0203367802469878
AT1G51140	AT3G23880	0.0203349367036407
AT5G07580	AT4G19170	0.0203340713088012
AT5G59820	AT3G12580	0.0203322853481359
AT2G26150	AT5G10550	0.0203316689448869
AT3G16870	AT3G13403	0.0203310633273399
AT1G27730	AT1G30070	0.0203305103573338
AT2G16720	AT5G49700	0.0203303180916544
AT2G28550	AT3G05390	0.0203282003274558
AT4G05170	AT3G62950	0.0203276892369234
AT4G36990	AT3G07150	0.0203273547413925
AT5G13180	AT4G01680	0.0203272026820445
AT1G14920	AT4G18395	0.0203269531436384
AT1G76890	AT3G21880	0.0203265299537975
AT3G51910	AT2G47180	0.0203262510788329
AT5G17300	AT2G19960	0.0203250825157087
AT2G41940	AT5G20110	0.0203249957732864
AT1G22190	AT5G15960	0.0203249030442087
AT2G24680	AT4G33930	0.0203232295585815
AT5G07580	AT4G38020	0.0203232068079915
AT2G46270	AT5G65140	0.0203200208697704
AT1G78600	AT1G22190	0.0203199590194307
AT5G62020	AT4G02425	0.0203195421760431
AT1G12260	AT1G79330	0.0203192931209667
AT5G67180	AT5G21100	0.0203174189814374
AT5G10280	AT5G27460	0.0203173466218208
AT4G01680	AT1G30650	0.0203168998075646
AT5G13180	AT4G22350	0.0203160742524255
AT3G46130	AT1G20070	0.0203158731179386
AT3G15510	AT2G11810	0.0203147639737582
AT5G43170	AT2G44130	0.0203137149411092
AT4G00940	AT1G02980	0.0203133242556434
AT5G01900	ATMG01220	0.0203128647652739
AT1G68520	AT5G10150	0.0203125027796273
AT1G75390	AT2G38600	0.0203119751348003
AT1G12630	AT1G01180	0.0203118725517477
AT4G01120	AT5G51390	0.0203115691173503
AT3G13840	AT2G35910	0.0203102939169051
AT1G14600	AT5G59570	0.0203102911286547
AT2G34830	AT1G12740	0.0203100548411145
AT2G16720	AT2G30230	0.0203089415410061
AT2G36080	AT3G49790	0.020308397716248
AT5G62020	AT2G43020	0.0203075060476227
AT1G66140	AT2G04500	0.0203066087473399
AT4G11660	AT5G02500	0.020306524558334
AT5G59570	AT3G29575	0.0203055017996974
AT3G63350	AT1G63730	0.0203050701286601
AT4G17810	AT3G58120	0.0203035950897934
AT1G24625	AT1G49560	0.0203019385308773
AT4G17230	AT2G35980	0.0203019168588564
AT2G31070	AT1G55660	0.0203015329282849
